"";"filenames";"tabloid";"non_tabloid";"is_tabloid";"title";"fakt";"pap";"topics";"image";"mediagallery"
"495";4141260432;0;2;FALSE;"Lekkoatletyczne MŒ: Polacy przechodz¹ aklimatyzacjê w Japonii";0;1;"lekkoatletyczne mistrzostwa œwiata w pekinie,lekkoatletyka";1;0
"496";2490433857;2;0;TRUE;"Starszy mê¿czyzna oszukany metod¹ ""na piersi""";0;0;"policja,kraj,bi³goraj,kradzie¿";1;0
"497";4279131553;1;0;TRUE;"„Mieszczê sie przy toalecie, co chwilê otwieraj¹ sie zepsute drzwi i inhalujê siê czyj¹œ uryn¹”";0;0;"zdrowie,¿ycie i zdrowie";1;0
"498";4450384954;1;0;TRUE;"Oprócz obowi¹zkowych parawanów w tym roku trzeba koniecznie kupiæ... ¯yda. I powiesiæ go do góry nogami";0;0;"opinie";1;0
"499";5364179112;1;1;FALSE;"Na urlopie dopada nas praca";0;1;"wiadomoœci z rynku pracy,kraj,wiadomoœci";1;0
"500";4803982170;1;0;TRUE;"Half Moon Run z utworem ""Turn Your Love""";0;0;"half moon run,muzyka,rock";1;0
"501";3095022918;1;0;TRUE;"Powo³ano reprezentacjê Polski futbolistów amerykañskich";0;0;"futbol amerykañski";1;0
"502";2857324104;1;0;TRUE;"Arabskie sposoby na urodê";1;0;"moda i uroda,kobieta,uroda,arabki,zabiegi pielêgnacyjne,arabskie sposoby na urodê,henna,depilacja";1;0
"503";5771616091;1;0;TRUE;"Gamescom 2015 - The Elder Scrolls VI? To melodia (odleg³ej) przysz³oœci";0;0;"fallout 4,the elder scrolls v: skyrim,gamescom 2015";1;0
"504";6118105667;0;1;FALSE;"Petter Northug nie wystartuje w Pucharze Œwiata 2015/2016";0;1;"biegi,petter northug,zimowe,biegi narciarskie,puchar œwiata";1;0
"505";2676129674;0;2;FALSE;"Pod Grunwaldem naukowcy bêd¹ poszukiwaæ œladów po krzy¿ackim obozie";0;1;"olsztyn";0;0
"506";4233522639;1;1;FALSE;"Elitserien: znakomity Piotr Pawlicki, skuteczny Musielak, wysokie zwyciêstwo Piratów";0;0;"¿u¿el,elitserien,piotr pawlicki,tobiasz musielak";1;0
"507";3267812060;1;0;TRUE;"Jaskrawe szminki! To bêdzie hit na wiosnê";1;0;"moda i uroda,trendy w makija¿u,jak malowaæ siê w 2015,modny makija¿ w 2015,trendy 2015,make up 2015,konturówki 2015";1;0
"508";5122385543;0;1;FALSE;"Ma³opolskie: 25. Miêdzynarodowy Festiwal Muzyki Kameralnej i Organowej";0;1;"festiwale muzyczne,kraków";0;0
"509";3346775146;0;1;FALSE;"NBA: Steve Nash w Galerii S³aw Phoenix Suns";0;1;"nba,koszykówka,phoenix suns";1;0
"510";5433564321;0;1;FALSE;"¯u¿lowe emocje w Zielonej Górze";0;0;"lubuskie";1;0
"511";5229602409;0;2;FALSE;"Grecja: trwaj¹ poszukiwania 26 imigrantów u wybrze¿y Lesbos";0;1;"uchodŸcy,grecja,œwiat";0;0
"512";2711181947;0;1;FALSE;"Berlin w¹tpi w szybkie porozumienie z Grecj¹";0;1;"grecja,grecja na krawêdzi bankructwa,magazyn finanse,niemcy,strefa euro,ue";1;0
"513";5470728140;0;1;FALSE;"Francja: napastnik z poci¹gu zidentyfikowany dziêki odciskom palców";0;0;"francja,œwiat";1;0
"514";3472639563;0;1;FALSE;"Dwie Zjednoczone Lewice w PKW";0;1;"wybory parlamentarne 2015,pkw,kraj";1;0
"515";4992650539;0;1;FALSE;"Chiny: mobilizacja 850 tys. osób do patrolowania parady wojskowej";0;1;"chiny,œwiat";0;0
"516";3890147806;0;1;FALSE;"Kreml: strona prezydenta Putina zaatakowana przez hakerów";0;1;"rosja,œwiat,w³adimir putin";1;0
"517";3362282687;0;1;FALSE;"Zakupy razem z kaw¹ i hot-dogiem";0;1;"detal,kraj,magazyn handel,statystyka";1;0
"518";3210997122;0;2;FALSE;"Warszawa: kradzie¿ przewo¿onych pieniêdzy";0;0;"warszawa";1;0
"519";2247379983;0;1;FALSE;"WiedŸmin: powstanie nowy serial? Fani podpisuj¹ petycjê";0;0;"wiedŸmin,seriale";1;0
"520";2938455416;1;0;TRUE;"Twój zwierzak boi siê fajerwerków? Jest na to sposób!";1;0;"dobre rady,pies w sylwestra,kot w sylwestra,pies a fajerwerki,pies boi siê fajerwerków,fajerwerki a zwierzê,co robiæ z psem w sylwestra,rady weterynarza,weterynarz radzi";1;0
"521";3117147983;1;1;FALSE;"Zamkniêto jedyn¹ nielegaln¹ ksiêgarniê w Nowym Jorku";0;0;"nielegalne,ksi¹¿ki,nowy jork,literatura";1;0
"522";5222434401;1;2;FALSE;"Dowód z (nie)kompetencji";1;0;"finanse,projekt bud¿etu 2013 r.,dochody,wzrost pkb,podatki";1;0
"523";3726835756;0;1;FALSE;"Talibowie: nie bêdzie pokoju, póki obce si³y nie opuszcz¹ Afganistanu";0;1;"afganistan,œwiat,talibowie";0;0
"524";5170483435;0;2;FALSE;"EuroBasket: rekordowa liczba widzów na meczu Hiszpanii z Francj¹";0;1;"koszykówka,ofsajd,faceci";1;0
"525";2940278684;1;0;TRUE;"Faceci uwielbiaj¹ modelki, ale ¿eni¹ siê z...";1;0;"seks i emocje,niskie dziewczyny,wysokie dziewczyny,niskie dziewczyny maj¹ lepiej,dlaczego mê¿czyŸni wybieraj¹ niskie";1;0
"526";5079343587;0;2;FALSE;"MFW zadowolony z porozumienia o restrukturyzacji d³ugu Ukrainy";0;1;"mfw,œwiat,ukraina,magazyn finanse,finanse publiczne";1;0
"527";4326543154;0;1;FALSE;"Sam Smith pracuje nad now¹ p³yt¹";0;0;"sam smith,muzyka";1;0
"528";2426032904;0;1;FALSE;"Zleca³ przemyt - zosta³ zatrzymany przez rzeszowskich policjantów";0;0;"rzeszów,kronika kryminalna";0;0
"529";1926282768;0;1;FALSE;"Panasonic zamknie fabrykê w Pekinie, zwolni 1300 osób";0;1;"magazyn przemys³,œwiat";1;0
"530";3091243051;0;1;FALSE;"Netflix zawita równie¿ do Polski";0;0;"internet,technowinki";1;0
"531";2814344398;0;1;FALSE;"Wtorek przynosi odreagowanie po poniedzia³kowej panice na rynkach";0;1;"wiadomoœci gie³dowe (kraj)";1;0
"532";4046392732;0;1;FALSE;"Rzeczpospolita: rz¹d na wojnie z oty³oœci¹";0;1;"oty³oœæ,kraj,spo³eczeñstwo";1;0
"533";5151173850;0;1;FALSE;"Bêd¹ trzynastki! Zobacz, kto dostanie";1;0;"finanse,trzynastki,pensje,urzêdy,zus,premia,pensje w bud¿etówce";1;0
"534";4778532142;0;1;FALSE;"Kung Fu Panda 3: Kate Hudson zamiast Rebel Wilson";0;0;"kung fu panda 3,kate hudson,rebel wilson,film";1;0
"535";3801474701;0;3;FALSE;"Stachañczyk: nie zobowi¹zaliœmy siê do przyjêcia wiêkszej liczby uchodŸców";0;1;"uchodŸcy w polsce,kraj,uchodŸcy";0;0
"536";3187393011;0;1;FALSE;"Z³otówka wzmocni³a siê w czwartek do euro i franka";0;1;"z³oty,kraj,wiadomoœci walutowe";1;0
"537";3322646288;0;1;FALSE;"Assistance przy po¿yczkach gotówkowych – warto o tym wiedzieæ i korzystaæ!";1;0;"finanse,assistance,kredyt,po¿yczka,kredyt gotówkowy,po¿yczka gotówkowa,ubezpieczenie kredytu,ubezpieczenie po¿yczki,assistance kredytu,assistance po¿yczki";1;0
"538";1923460772;3;0;TRUE;"Ta labradorka to prawdziwa gwiazda internetu! Zobaczcie, co zrobi³a dla swojej w³aœcicielki";0;0;"pies,pomoc";1;0
"539";5606120245;0;1;FALSE;"Spadek kontraktów na indeksy amerykañskie";0;1;"wiadomoœci gie³dowe (œwiat)";1;0
"540";3837565276;0;1;FALSE;"Otmuchów pokaza³ zysk na Odrze; liczy, ¿e ta spó³ka bêdzie na plusie tak¿e na koniec 2015 r.";0;1;"zpc otmuchów s.a.,wiadomoœci gie³dowe (kraj)";0;0
"541";4936450412;1;1;TRUE;"Firmy IT zatrudniaj¹ cheerleaderki, ¿eby poprawiæ atmosferê w pracy";0;0;"biznes,technowinki";1;0
"542";5963108275;0;2;FALSE;"Na Arce o ósmej pierwszym spektaklem sezonu w opolskim teatrze lalki";0;1;"teatr,opole";0;0
"543";2000720372;0;1;FALSE;"Szczecin: czwarte rowerowe spotkanie z histori¹";0;0;"szczecin";1;0
"544";4560881629;0;1;FALSE;"Statystyka wtorkowej sesji na GPW";0;1;"gpw,wiadomoœci gie³dowe (kraj)";1;0
"545";2489610766;0;1;FALSE;"Po ""houseboatach"" na mazurskie jeziora wkraczaj¹ szybkie ³odzie sportowe";0;1;"olsztyn";1;0
"546";5166972107;0;1;FALSE;"Iran: s¹d karze przestêpców nakazem czytania ksi¹¿ek";0;0;"³amanie prawa,iran,ksi¹¿ki,literatura,kary";1;0
"547";1985365284;0;1;FALSE;"6 GB pamiêci w smartfonach dziêki nowym koœciom Samsunga";0;0;"smartfony,technowinki";1;0
"548";5874346183;0;1;FALSE;"Ruszy³a druga edycja akcji ""Z AZS wKO£O Polski po marzenia""";0;0;"onet pro bono,kraj";1;0
"549";2827664411;0;1;FALSE;"Rumunia wzywa ambasadora Wêgier ws. planowanego ogrodzenia na granicy";0;1;"rumunia,œwiat,uchodŸcy";1;0
"550";5047562024;0;1;FALSE;"UchodŸcy i migranci ekonomiczni to dwie osobne grupy";0;1;"uchodŸcy,kraj";0;0
"551";5540842059;1;1;TRUE;"Rosyjski tabloid: to agenci CIA wysadzili malezyjskiego boeinga";0;0;"katastrofa malezyjskiego samolotu na ukrainie,œwiat";1;0
"552";3119384902;0;1;FALSE;"Ranking kredytów i po¿yczek gotówkowych – czerwiec 2014";1;0;"finanse,totalmoney.pl,ranking kredytów i po¿yczek gotówkowych,kredyty gotówkowe,po¿yczki gotówkowe";1;0
"553";2298646158;0;1;FALSE;"Obce niebo z Grochowsk¹ i Top¹ w paŸdzierniku w kinach";0;1;"obce niebo,agnieszka grochowska,bart³omiej topa,film";1;0
"554";2136785092;0;1;FALSE;"Australia: nowy premier bêdzie koncentrowa³ siê na gospodarce";0;1;"australia,œwiat";1;0
"555";4783110985;0;1;FALSE;"Niemcy zamkn¹ granice z powodu imigrantów?";1;0;"konsument,niemcy,strefa schengen,granica,imigranci,unia europejska,uchodŸcy,thomas de maiziere,berlin,ue";1;0
"556";3764417140;0;1;FALSE;"W³ochy s¹ najpowa¿niejszym kandydatem do opuszczenia strefy euro";0;0;"strefa euro,magazyn finanse,wiadomoœci walutowe,ue,w³ochy";1;0
"557";2776166662;0;1;FALSE;"Witold Jaworski zosta³ powo³any na cz³onka zarz¹du PZU";0;0;"ubezpieczenia,kraj,finanse,pzu,pzu s.a.,karuzela stanowisk";1;0
"558";2496579249;0;1;FALSE;"Rosyjskie zegarki Apple Watch";0;0;"apple,œwiat,rosja";1;0
"559";2015991184;0;1;FALSE;"MAC i Poczta bêd¹ wspó³pracowaæ w zakresie e-us³ug administracji";0;1;"administracja publiczna,poczta polska,mac,kraj,us³ugi,internet";1;0
"560";5872820783;0;1;FALSE;"Sam Smith opublikowa³ fragment piosenki ""Writing's On The Wall"" do filmu ""Spectre""";0;0;"sam smith,spectre";1;0
"561";4003231551;0;1;FALSE;"Piechociñski zachêca W³ochów do nowych inwestycji w Polsce";0;1;"piechociñski,inwestycje,kraj,inwestycje,wiadomoœci,w³ochy";1;0
"562";5746861863;0;1;FALSE;"Wrzeœniowe zmiany w komunikacji miejskiej";0;0;"lublin";1;0
"563";5245602895;0;2;FALSE;"USA: Chiny powinny powstrzymaæ szpiegostwo w sieci";0;1;"usa,chiny,magazyn it,bezpieczeñstwo";1;0
"564";3798569783;0;1;FALSE;"Steam Machine nie przejdzie w tryb wstrzymania?";0;0;"steam machine,valve,steam";1;0
"565";4392026498;0;1;FALSE;"Wicekanclerz: nawet milion uchodŸców mo¿e w tym roku przybyæ do Niemiec";0;1;"niemcy,uchodŸcy,œwiat";1;0
"566";5275663665;0;1;FALSE;"USA: ambasador Mull koordynatorem ds. wdra¿ania umowy z Iranem";0;1;"usa,iran,œwiat";0;0
"567";3839973538;1;0;TRUE;"Anita W³odarczyk: za doping do¿ywocie i do wiêzienia";0;1;"lekkoatletyczne mistrzostwa œwiata w pekinie,lekkoatletyka,anita w³odarczyk,rzut m³otem";1;0
"568";5874277418;0;1;FALSE;"Wypadek polskiej ciê¿arówki z uchodŸcami na S³owacji";1;0;"œwiat,wypadek,uchodŸcy,s³owacja,wypadek polskiej ciê¿arówki,ciê¿arówka z uchodŸcami";1;0
"569";2931896573;1;0;TRUE;"Fragment: ""Wada ukryta"" Thomas Pynchon";0;0;"wada ukryta,wada ukryta,w sieci,ksi¹¿ki,fragmenty ksi¹¿ek,charles manson,49 idzie pod m³otek";1;0
"570";1994681535;0;2;FALSE;"Uroczystoœci do¿ynkowe w regionie";0;0;"lublin";0;0
"571";3481853682;0;1;FALSE;"Znaczne och³odzenie w Beskidach";0;0;"œl¹sk";1;0
"572";5961315331;1;0;TRUE;"Micha³ Kubiak: spodziewaliœmy siê, ¿e ten mecz mo¿e byæ nerwowy";0;0;"puchar œwiata w siatkówce – japonia 2015,reprezentacja polski,siatkówka,reprezentacje,stephane antiga,reprezentacja egiptu,micha³ kubiak";1;0
"573";3553879670;1;1;FALSE;"Grupa Sportowa Orlen na mistrzostwa œwiata w Pekinie";0;0;"lekkoatletyczne mistrzostwa œwiata w pekinie,lekkoatletyka";1;0
"574";2112574115;2;0;TRUE;"Trzy tygodnie ostrego grania z Knock Out Tour";0;0;"decapitated,muzyka,metal,frontside";1;0
"575";2921393155;1;1;FALSE;"BM BG¯ BNP Paribas zaleca ""kupuj"" CCC i ""neutralnie"" dla LPP";0;1;"rekomendacje gie³dowe,ccc,wiadomoœci gie³dowe (kraj),lpp";0;0
"576";4327802917;0;1;FALSE;"Sejm za ratyfikowaniem przez Polskê poprawki dauhañskiej do Protoko³u z Kioto";0;1;"klimat,sejm,kraj,magazyn energetyka";1;0
"577";3678059152;1;1;FALSE;"Wielka Brytania: policja zwolni³a Polaka zatrzymanego za przewóz imigrantów";0;1;"polska,wielka brytania i irlandia,nielegalni imigranci";1;0
"578";2919511295;1;1;FALSE;"ME w siatkówce pla¿owej: æwieræfina³owe pora¿ki Polaków";0;1;"siatkówka pla¿owa,siatkówka,grzegorz fija³ek,mariusz prudel,piotr kantor,bartosz ³osiak";1;0
"579";4152478864;1;1;FALSE;"T³umy wiernych przyje¿d¿aj¹ na odpust do Kalwarii Zebrzydowskiej";0;0;"kraków";1;0
"580";4124658062;1;1;FALSE;"Premier: na modernizacjê marynarki wojennej 16 mld z³ w ci¹gu 10 lat";0;1;"ewa kopacz,kraj";1;0
"581";2267445956;0;3;FALSE;"Lasy Pañstwowe rekultywowa³y ok. 30 tys. ha lasów na terenach powojskowych";0;1;"lasy,kraj,œrodowisko";1;0
"582";3949533066;0;1;FALSE;"K. Sêdzikowski, KW: nieefektywni odpadn¹";0;0;"kopalnie,magazyn energetyka,kraj,magazyn przemys³";1;0
"583";4042142247;1;0;TRUE;"Cykl SEC 2016 w Polsce i Niemczech, kalendarz sezonu gotowy za dwa miesi¹ce";0;0;"speedway european championships,¿u¿el,sec";1;0
"584";3272956203;0;1;FALSE;"By³y szef obrony cywilnej strzela³ do ludzi";1;0;"politycy,mariusz furmanek,obrona cywilna";1;0
"585";4411551879;0;2;FALSE;"Washington Post: polityka UE ws. uchodŸców nie mo¿e byæ zak³adnikiem Wêgier";0;1;"wêgry,œwiat,media,ue,uchodŸcy";1;0
"586";2264098637;1;0;TRUE;"Orange - awaria sieci  na Górnym Œl¹sku";0;0;"biznes,technowinki";1;0
"587";3343174960;2;0;TRUE;"Dorota Wellman zosta³a twarz¹ znanej marki?";0;0;"dorota wellman,plotki,¿ycie gwiazd";1;0
"588";4571087636;0;1;FALSE;"MF: pañstwowy d³ug publiczny po II kw. wyniós³ 858.151,6 mln z³ i wzrós³ o 1,2 proc. kdk";0;1;"d³ug publiczny,kraj";0;0
"589";2654470534;2;0;TRUE;"Gimnazjalistki z Bielska-Bia³ej uratowa³y cz³owieka!";1;0;"polska,katowice,samobójca,nastolatka,dziewczynka,bielsko- bia³a";1;0
"590";3922257662;1;0;TRUE;"Puls Biznesu: pracy wystarczy dla wszystkich";0;1;"rz¹d,emigranci,kraj,uchodŸcy";1;0
"591";3306648300;1;1;FALSE;"Czy dane z USA coœ zmieni¹?";0;0;"komentarze walutowe,usdjpy,eurgbp";0;0
"592";5740380256;1;0;TRUE;"Kultowe kino akcji z Brucem Willisem w roli g³ównej!";1;0;"konsument,newsweek,szklana pu³apka 5";1;0
"593";5643776650;1;1;TRUE;"We wrzeœniu czeka nas kataklizm? NASA dementuje";0;0;"kosmos,œwiat,nasa";1;0
"594";3145570885;2;0;TRUE;"Minecraft: Story Mode - premiera ju¿ w paŸdzierniku?";0;0;"minecraft: story mode";1;0
"595";3154425729;1;0;TRUE;"Best Look: Crystal Reed w kombinezonie Bec & Bridge";0;0;"styl gwiazd";1;0
"596";1866028869;0;1;FALSE;"Agnieszka Nagay: mam z Rio dobre wspomnienia";0;1;"igrzyska olimpijskie - rio de janeiro 2016,strzelectwo,agnieszka nagay";1;0
"597";4246864928;1;0;TRUE;"Sposoby na piêkne usta zim¹";1;0;"dobre rady,sposoby na usta,domowe sposoby na usta,spierzchniête usta,jak mieæ ³adne usta,usta";1;0
"598";5448948173;1;0;TRUE;"Pogromczynie duchów odwiedzi³y dzieci w szpitalu";0;0;"pogromcy duchów 3,film";1;0
"599";5942577726;0;1;FALSE;"Policyjni ""wodniacy"" z Turawy dostali sprzêt za pó³ miliona z³otych";0;0;"policja,opole";0;0
"600";3174214507;0;1;FALSE;"Bia³ystok: przedstawienie o wywózkach na Sybir z udzia³em osób nies³ysz¹cych";0;1;"bia³ystok";1;0
"601";5633780267;0;1;FALSE;"Wkrótce XV Festiwal Orkiestr Dêtych w Rudzie Œl¹skiej";0;1;"œl¹sk";0;0
"602";4664767807;0;3;FALSE;"Miller: zrównowa¿ony rozwój kraju to wa¿ny punkt programu SLD";0;1;"leszek miller,rzeszów,sld,wybory parlamentarne 2015";1;0
"603";4870023995;0;1;FALSE;"Andrzej Pluta: ""Rzut z dystansu"" to ksi¹¿ka osobista";0;1;"koszykówka,reprezentacja polski,reprezentacje,andrzej pluta";1;0
"604";5854754582;0;2;FALSE;"Puls Biznesu: brak pr¹du sparali¿owa³ biznes";0;0;"pogoda,kraj";1;0
"605";4535212533;0;1;FALSE;"Uwaga na burze! Idzie zmiana w pogodzie";1;0;"polska,gdzie jest burza,nawa³nica,burza,burze nad polsk¹,prognoza pogody,pogoda na niedzielê,pogoda na poniedzia³ek,zmiana pogody";1;0
"606";3748443370;0;1;FALSE;"Nuland: USA bêd¹ wspiera³y Ukrainê w uregulowaniu konfliktu w Donbasie";0;1;"kryzys na ukrainie,usa,rosja,œwiat";1;0
"607";6083493049;0;1;FALSE;"PŒ w ³ucznictwie: fina³y we Wroc³awiu bez Polaków";0;1;"³ucznictwo";0;0
"608";1932153671;0;1;FALSE;"40. Festiwal Filmowy w Gdyni: m³odzi w akcji";0;0;"40. festiwal filmowy w gdyni,film";1;0
"609";4352527702;0;2;FALSE;"Co dalej z turystami z Alfa Star? Koczuj¹ na lotniskach!";1;0;"polska,konsument,alfastar,biuro podró¿y alfa star,upad³oœæ biura turystycznego,biuro podró¿y,co z turystami,turyœci,powrót do kraju,co dalej z turystami z alfa star,urz¹d marsza³kowski województwa mazowieckiego,urzêdy marsza³kowskie,gwarancja,ubezpieczenie";1;0
"610";4706504486;0;1;FALSE;"Ceny ropy w Nowym Jorku rosn¹";0;1;"ropa wti,ropa brent,ceny paliw,magazyn energetyka,wiadomoœci gie³dowe (œwiat),surowce";1;0
"611";2008966018;0;1;FALSE;"Rekordowa kwota ze sprzeda¿y bursztynu pochodz¹cego z przemytu";0;1;"przemyt,kraj,bud¿et";1;0
"612";4620124521;2;0;TRUE;"Napadli na kolegów na stacji benzynowej w Tucholi";0;0;"napad,kujawsko-pomorskie,policja";1;0
"613";5519530557;0;1;FALSE;"Pawe³ Kowal nie wystartuje w wyborach. ""Na d³u¿szy czas siê wy³¹czê""";0;0;"wybory parlamentarne 2015,kraj,pawe³ kowal,polska razem,pis";1;0
"614";4388629381;0;1;FALSE;"SpowiedŸ szaleñca zainauguruje XIII Ogólnopolski Przegl¹d Monodramu Wspó³czesnego";0;1;"warszawa";0;0
"615";2491667689;0;1;FALSE;"Dyskwalifikacja bu³garskich ciê¿arowców utrzymana przez CAS";0;1;"podnoszenie ciê¿arów";0;0
"616";4648700533;0;1;FALSE;"Billions: Paul Giamatti i Damian Lewis w nowym zwiastunie serialu";0;0;"damian lewis,paul giamatti,film";1;0
"617";2904214128;0;2;FALSE;"Policja szuka zaginionego 4-latka FOTO";1;0;"polska,wroc³aw,policja,policja jelenia góra,jelenia góra,porwany ch³opiec,porwanie,poszukiwany,porwanie jelenia góra,porwany olaf,olaf bystrzycki,porwanie dziecka";1;0
"618";2787912549;1;0;TRUE;"Pierwsza ofiara gor¹czki z³ota pod Wa³brzychem! Nie ¿yje 39-latek";1;0;"wroc³aw,wa³brzych,z³oty poci¹g,zgin¹³,poszukiwacz skarbów";1;0
"619";5293014036;0;1;FALSE;"Orban: Wêgry wyœl¹ policjantów na po³udniow¹ granicê po 15 wrzeœnia";0;1;"viktor orban,wêgry,imigracja,uchodŸcy,œwiat";1;0
"620";2601258606;0;1;FALSE;"Œl¹sk: autoportret Wojciecha Kossaka wróci³ do Muzeum w Górkach Wielkich";0;1;"œl¹sk";0;0
"621";5786371305;1;0;TRUE;"Frank Grillo zagra w ""Nocy oczyszczenia 3""";0;0;"frank grillo,film";1;0
"622";5884920751;0;1;FALSE;"Ka¿de okno wyprodukuje elektrycznoœæ";0;0;"technika,technowinki";1;0
"623";2388646096;0;1;FALSE;"Norwegia: nowy temat dla ""slow TV"" - migracje reniferów";0;1;"norwegia,œwiat";0;0
"624";6112855955;1;0;TRUE;"Macha³ krzes³em nad prezydentem. Odpowie za to";1;0;"kraków,atak krzes³em,prezydent,wybory,kraków,akt oskar¿enia";1;0
"625";4848408226;0;1;FALSE;"Minecraft - zagramy razem na komputerach i smartfonach";0;0;"minecraft";1;0
"626";4536461241;1;0;TRUE;"Magdalena Œroda rozprawia o penisach?";1;0;"politycy,magdalena œroda,falliczna polityka";1;0
"627";4246427886;1;0;TRUE;"To on udawa³ królow¹ na otwarciu igrzysk! SprawdŸ kto...";1;0;"londyn 2012,królowa el¿bieta ii,james bond,gary connery,londyn 2012,igrzyska olimpijskie,daniel craig,otwarcie igrzysk,bond królowa";0;0
"628";2477996718;0;1;FALSE;"Wystawa poœwiêcona historii Wschowy i jej okolic";0;1;"lubuskie";0;0
"629";3565462612;0;1;FALSE;"Wielka Brytania pomo¿e Francji broniæ eurotunelu";0;1;"francja,wielka brytania i irlandia";1;0
"630";2638365763;1;0;TRUE;"Zmasakrowa³ psa desk¹ z wbitymi gwoŸdziami";1;0;"wroc³aw,pies,znêca³ siê nad psem,pobi³ psa,strzelin,policja w strzelinie,policja,dolny œl¹sk,wroc³aw,krzysztof zaporowski,nadkom. krzysztof zaporowski";0;0
"631";5807347149;0;2;FALSE;"Ewa Kopacz apeluje do Andrzeja Dudy, by rozszerzy³ wniosek referendalny";0;1;"andrzej duda,kraj,ewa kopacz,referendum";1;0
"632";4573718398;0;1;FALSE;"Trump zobowi¹za³ siê do poparcia kandydata Republikanów w wyborach";0;1;"usa,œwiat,donald trump";1;0
"633";2458999947;0;1;FALSE;"P³ock wprowadza ograniczenia w ruchu samochodów ciê¿arowych";0;1;"p³ock,warszawa";1;0
"634";4324336188;0;1;FALSE;"W Wielkopolsce upamiêtniono dawn¹ spo³ecznoœæ ¿ydowsk¹";0;1;"¿ydzi,kraj";1;0
"635";2713142037;0;1;FALSE;"Australia: partia odsunê³a premiera Abbotta od w³adzy";0;1;"australia,œwiat";1;0
"636";4105778468;1;0;TRUE;"Pijany ojciec opiekowa³ siê dzieckiem. Mia³ trzy promile alkoholu we krwi";0;0;"rzeszów,kronika kryminalna";1;0
"637";6049709141;0;1;FALSE;"Kopacz i Merkel rozmawia³y o sytuacji uchodŸców w Europie";0;1;"ewa kopacz,kraj,angela merkel,niemcy,uchodŸcy,ue";1;0
"638";3135982544;0;2;FALSE;"KNF zatwierdzi³a prospekt emisyjny APS Energia";0;1;"knf,aps energia,wiadomoœci gie³dowe (kraj)";0;0
"639";5502480617;0;1;FALSE;"Libia: tonie ³ódŸ z 700 emigrantami na pok³adzie";0;1;"libia,œwiat,emigracja";1;0
"640";3812491061;0;1;FALSE;"Prezydent do pielgrzymów: bêdê patronowa³ dialogowi w sprawach spo³ecznych";0;1;"czêstochowa,œl¹sk";1;0
"641";2620555968;0;1;FALSE;"Orlen Team: Sonik z Pucharem Œwiata";0;0;"orlen team,rafa³ sonik,auto œwiat";1;0
"642";5375796788;0;1;FALSE;"Tir wci¹gn¹³ ch³opca pod ko³a. 7-latek nie ¿yje";1;0;"gdañsk,puck,pomorze,wypadek,koszmar,dziecko,rower,chodnik,tir,ciê¿arówka,policja";1;0
"643";3792719007;1;0;TRUE;"Dawno, dawno temu: nowy klip w sieci";0;0;"dawno, dawno temu,film";1;0
"644";5552496743;2;0;TRUE;"Miley Cyrus zaœpiewa do filmu z Ellen Page";0;0;"miley cyrus,muzyka,ellen page";1;0
"645";5777013666;0;1;FALSE;"Spó³dzielcze kasy w³¹czaj¹ siê w ¿ycie spo³eczne";1;0;"informacje ze skok-ów,skok,skoki,unie kredytowe";1;0
"646";6008415322;1;0;TRUE;"Marcinkiewicz: Kaczyñski obra¿a Polaków! Miêczak!";1;0;"politycy,kazimierz marcinkiewicz,by³y premier kazimierz marcinkiewicz,jaros³aw kaczyñski,uchodŸcy,uchodŸcy z syrii";1;0
"647";5232484831;0;1;FALSE;"Beata Szyd³o: rolnicy potrzebuj¹ w rz¹dzie partnera";0;1;"kraj,magazyn rolnictwo,rolnictwo";1;0
"648";3449991068;0;1;FALSE;"Zobacz, jak rozprzestrzeniaj¹ siê wirusy";1;0;"komputery - nowoœci,wirusy,wirus komputerowy,zagro¿ony komputer,oprogramowanie,kaspersky lab,program antywirusowy";1;0
"649";3461740509;0;1;FALSE;"Prezydent Andrzej Duda przyj¹³ zwierzchnictwo nad si³ami zbrojnymi";0;1;"andrzej duda,kraj";1;0
"650";3495094692;0;1;FALSE;"Górale z Koœcieliska nie chc¹ uchodŸców";1;0;"kraków,szko³a,koœcielsko,uchodŸcy,¿ebranie,podhale,wójt";1;0
"651";3594975886;0;1;FALSE;"Pacjenci skar¿¹ siê na posi³ki w opolskich szpitalach";0;0;"opole";1;0
"652";5800342080;0;1;FALSE;"Dawna œl¹ska obyczajowoœæ i prawo w wiejskich ksiêgach s¹dowych";0;1;"tradycja,œl¹sk";1;0
"653";4198891782;0;1;FALSE;"Zjednoczona Lewica przeciw sprzeda¿y miejskiej dzia³ki Koœcio³owi";0;1;"koœció³ katolicki,lublin,wybory parlamentarne 2015";1;0
"654";4004569467;0;1;FALSE;"UE przed³u¿y³a o pó³ roku sankcje wizowe i finansowe w zwi¹zku z Ukrain¹";0;1;"kryzys na ukrainie,œwiat";0;0
"655";3775491224;0;1;FALSE;"Pañstwa koreañskie prowadz¹ rozmowy na temat rozwi¹zania konfliktu";0;1;"korea po³udniowa,korea pó³nocna,œwiat";0;0
"656";4761534503;0;1;FALSE;"W lipcu bezrobocie najni¿sze w historii regionu";0;1;"lubuskie";1;0
"657";2177553493;0;1;FALSE;"Wchodzi w ¿ycie ustawa o Radzie Dialogu Spo³ecznego";0;0;"rada dialogu spo³ecznego,kraj,zwi¹zek zawodowy,komisja trójstronna,wiadomoœci z rynku pracy,rz¹d";1;0
